Index,Timecode,TimeStamp,Temp,PageNum,LineNum,NoDisplay,Text,Native,Redact
5387,17105.984,04:45:05,LN,208,3,0, 3           Q      Okay.,,0
5388,17106.91,04:45:06,LN,208,4,0," 4                  For an end reader, the court or even",,0
5389,17109.4,04:45:09,LN,208,5,0, 5 my experts to know what you believe to be new scarring,,0
5390,17114.551,04:45:14,LN,208,6,0, 6 you would have had to identify locations of prior,,0
5391,17118.16,04:45:18,LN,208,7,0, 7 scarring and the locations of the new scarring where,,0
5392,17121.92,04:45:21,LN,208,8,0," 8 the prior scarring was not previously observed, fair?",,0
5393,17126.332,04:45:26,LN,208,9,0, 9           A      Yes.,,0
5394,17126.699,04:45:26,LN,208,10,0,10                  MR. LAREY:  Form.,,0
5395,17141.83,04:45:41,LN,208,11,0,"11           Q      All right.  Doctor, what is pulmonary",,0
5396,17145.412,04:45:45,LN,208,12,0,12 scarring?,,0
5397,17146.27,04:45:46,LN,208,13,0,13           A      What is pulmonary scarring?,,0
5398,17151.512,04:45:51,LN,208,14,0,14           Q      Yeah.,,0
5399,17152.01,04:45:52,LN,208,15,0,15           A      Basically areas of the lung that have,,0
5400,17160.119,04:46:00,LN,208,16,0,"16 become, I guess, pathologically fibrotic or the normal",,0
5401,17165.66,04:46:05,LN,208,17,0,17 tissue is replaced with scar tissue to put it in sort,,0
5402,17170.199,04:46:10,LN,208,18,0,18 of layman's terms.,,0
5403,17173.16,04:46:13,LN,208,19,0,19           Q      Do radiologists with familiarity with,,0
5404,17175.18,04:46:15,LN,208,20,0,20 lung diseases consider pulmonary scarring and,,0
5405,17178.971,04:46:18,LN,208,21,0,21 interstitial fibrosis to be the same thing or different,,0
5406,17182.018,04:46:22,LN,208,22,0,22 things?,,0
5407,17183.582,04:46:23,LN,208,23,0,23                  MR. LAREY:  Form.,,0
5408,17186.211,04:46:26,LN,208,24,0,"24           A      Well, interstitial fibrosis contains",,0
5409,17192.221,04:46:32,LN,208,25,0,25 areas of scarring and alteration of the lung,,0
5410,,,PG,209,0,0,Page 209,,0
5411,17194.84,04:46:34,LN,209,1,0," 1 architecture, but you can have -- the two aren't the",,0
5412,17198.305,04:46:38,LN,209,2,0, 2 same.,,0
5413,17198.65,04:46:38,LN,209,3,0, 3           Q      Okay.  All right.  Let's pull up,,0
5414,17211.74,04:46:51,LN,209,4,0," 4 tab 24, please.",,0
5415,17228.51,04:47:08,LN,209,5,0," 5                  All right, Doctor.  This is an",,0
5416,17231.75,04:47:11,LN,209,6,0," 6 April 21st, 2015 CT image that's included -- the",,0
5417,17237.84,04:47:17,LN,209,7,0, 7 reference to the CT is included in your report.,,0
5418,17241.57,04:47:21,LN,209,8,0, 8           A      Let me just stop here a second.  I,,0
5419,17266.02,04:47:46,LN,209,9,0, 9 can't read the image number on here.  Can you see it,,0
5420,17271.859,04:47:51,LN,209,10,0,10 there?,,0
5421,17273.158,04:47:53,LN,209,11,0,11           Q      The location is 1322.8.,,0
5422,17278.35,04:47:58,LN,209,12,0,12           A      Can you give me a series and an image,,0
5423,17280.15,04:48:00,LN,209,13,0,13 number on there?,,0
5424,17282.051,04:48:02,LN,209,14,0,"14           Q      I think it's 30 of 64, Doctor.",,0
5425,17288.27,04:48:08,LN,209,15,0,15           A      Okay.,,0
5426,17288.67,04:48:08,LN,209,16,0,"16           Q      Yeah, it's in the image there.  Okay.",,0
5427,17295.703,04:48:15,LN,209,17,0,17                  Do you see -- do you see some right,,0
5428,17299.141,04:48:19,LN,209,18,0,18 lower lobe scarring circled in red?,,0
5429,17304.93,04:48:24,LN,209,19,0,19           A      Just one second.  That's not how I,,0
5430,17313.77,04:48:33,LN,209,20,0,20 would describe it.,,0
5431,17315.609,04:48:35,LN,209,21,0,21           Q      Okay.  That doesn't appear to be,,0
5432,17317.332,04:48:37,LN,209,22,0,22 scarring?,,0
5433,17317.85,04:48:37,LN,209,23,0,23           A      Just a second.  Which image number did,,0
5434,17320.49,04:48:40,LN,209,24,0,24 you say it was again?,,0
5435,17321.9,04:48:41,LN,209,25,0,25           Q      30 of 64.,,0
5436,,,PG,210,0,0,Page 210,,0
5437,17323.561,04:48:43,LN,210,1,0, 1           A      30 of 64.  Just hold on.  Let me find,,0
5438,17325.75,04:48:45,LN,210,2,0, 2 it here.  You said it was right lower lobe scarring?,,0
5439,17339.369,04:48:59,LN,210,3,0, 3           Q      Yeah.  It's circled in red.,,0
5440,17342.59,04:49:02,LN,210,4,0," 4           A      I know that, but I'm just seeing what",,0
5441,17344.15,04:49:04,LN,210,5,0, 5 the term you were using.,,0
5442,17346.33,04:49:06,LN,210,6,0," 6           Q      Yeah.  That's what I said, Doctor.",,0
5443,17358.029,04:49:18,LN,210,7,0, 7           A      I wouldn't describe it that way,,0
5444,17361.18,04:49:21,LN,210,8,0, 8 exactly.  It looks like pleural thickening that looks,,0
5445,17371.199,04:49:31,LN,210,9,0, 9 like it may be outside of the lung primarily within the,,0
5446,17373.65,04:49:33,LN,210,10,0,10 pleura and near the major fissure.,,0
5447,17381.439,04:49:41,LN,210,11,0,11           Q      Okay.  Okay.,,0
5448,17382.949,04:49:42,LN,210,12,0,12                  So you don't think that's any lower,,0
5449,17387.16,04:49:47,LN,210,13,0,13 lobe -- right lower lobe scarring?,,0
5450,17389.76,04:49:49,LN,210,14,0,"14           A      Well, I would classify that as pleural",,0
5451,17394.49,04:49:54,LN,210,15,0,"15 thickening which I guess is a type of scarring, but",,0
5452,17397.779,04:49:57,LN,210,16,0,"16 it's within the pleura, not for the most part within",,0
5453,17401.461,04:50:01,LN,210,17,0,17 the right lower lobe.,,0
5454,17403.391,04:50:03,LN,210,18,0,"18           Q      What about the lining in the lung,",,0
5455,17405.764,04:50:05,LN,210,19,0,19 Doctor?,,0
5456,17406.301,04:50:06,LN,210,20,0,20           A      What about the lining in the lung?,,0
5457,17409.57,04:50:09,LN,210,21,0,21           Q      The line in the lung.,,0
5458,17412.18,04:50:12,LN,210,22,0,22           A      What line in the lung are you,,0
5459,17413.631,04:50:13,LN,210,23,0,23 referring to?,,0
5460,17415.211,04:50:15,LN,210,24,0,24           Q      All right.,,0
5461,17417.73,04:50:17,LN,210,25,0,25                  Do you see any other -- anything else,,0
5462,,,PG,211,0,0,Page 211,,0
5463,17421.15,04:50:21,LN,211,1,0, 1 that you would refer to as scarring in this image?,,0
5464,17454.561,04:50:54,LN,211,2,0," 2           A      Well, on that image it looks like most",,0
5465,17457.84,04:50:57,LN,211,3,0, 3 of that's pleura.  Whether or not there may be a small,,0
5466,17460.811,04:51:00,LN,211,4,0, 4 component which is in the substance of the parenchyma,,0
5467,17463.07,04:51:03,LN,211,5,0," 5 of the lung is possible, but nothing is jumping out at",,0
5468,17467.721,04:51:07,LN,211,6,0, 6 me on that image.,,0
5469,17471.824,04:51:11,LN,211,7,0, 7           Q      Okay.,,0
5470,17477.051,04:51:17,LN,211,8,0, 8                  So this is not scarring that you noted,,0
5471,17481.551,04:51:21,LN,211,9,0, 9 in relation to the 2015 CT scan?,,0
5472,17487.029,04:51:27,LN,211,10,0,10           A      Not that I would call scarring.  I,,0
5473,17488.6,04:51:28,LN,211,11,0,"11 would call that pleural thickening, but so be it.",,0
5474,17493.439,04:51:33,LN,211,12,0,12           Q      All right.,,0
5475,17494.32,04:51:34,LN,211,13,0,"13                  Well, you see the problem with failing",,0
5476,17495.99,04:51:35,LN,211,14,0,14 to identify in your report the scarring you're talking,,0
5477,17499.131,04:51:39,LN,211,15,0,"15 about, Doctor.  I'm trying to guess here.  All right.",,0
5478,17507.619,04:51:47,LN,211,16,0,16                  MR. LAREY:  I will object to the form,,0
5479,17509.27,04:51:49,LN,211,17,0,17             if that was a question.,,0
5480,,,LN,211,18,0,18                  (Exhibit 18 marked.),,0
5481,,,LN,211,19,0,19 BY MR. WILMORE:,,0
5482,17512.537,04:51:52,LN,211,20,0,20           Q      Sure.  All right.  I will mark this as,,0
5483,17527.811,04:52:07,LN,211,21,0,"21 Exhibit 18.  Brian, can you pull up tab 25?",,0
5484,17541.33,04:52:21,LN,211,22,0,"22                  All right, Doctor.  This is the 2011",,0
5485,17544.838,04:52:24,LN,211,23,0,23 CT scan that's also referenced in your report.  It,,0
5486,17548.301,04:52:28,LN,211,24,0,24 looks like it's image 32 of 61.,,0
5487,17555.15,04:52:35,LN,211,25,0,25           A      Okay.  Just one second.  All right.,,0
5488,,,PG,212,0,0,Page 212,,0
5489,17571.539,04:52:51,LN,212,1,0, 1           Q      Do you see that red circle there?,,0
5490,17575.82,04:52:55,LN,212,2,0, 2           A      Yes.,,0
5491,17576.461,04:52:56,LN,212,3,0, 3           Q      Does that show scarring right lower,,0
5492,17578.58,04:52:58,LN,212,4,0, 4 lobe?,,0
5493,17591.59,04:53:11,LN,212,5,0, 5           A      I think that shows thickening among,,0
5494,17593.66,04:53:13,LN,212,6,0," 6 the fissure, the major fissure.",,0
5495,17599.949,04:53:19,LN,212,7,0, 7           Q      Okay.  So also to you not -- not,,0
5496,17602.775,04:53:22,LN,212,8,0, 8 scarring?,,0
5497,17603.67,04:53:23,LN,212,9,0," 9           A      This is the two thousand -- well, it's",,0
5498,17607.25,04:53:27,LN,212,10,0,"10 pleural thickening which I guess is a type of scarring,",,0
5499,17613.9,04:53:33,LN,212,11,0,11 but it's in the membrane surrounding the lung.,,0
5500,17630.51,04:53:50,LN,212,12,0,12           Q      Let me just ask you this way.,,0
5501,17631.789,04:53:51,LN,212,13,0,13                  Do you believe or do you associate,,0
5502,17634.539,04:53:54,LN,212,14,0,"14 whatever this is, scarring or thickening of the pleura,",,0
5503,17640.279,04:54:00,LN,212,15,0,15 with any sort of scarring associated with exposure?,,0
5504,17644.99,04:54:04,LN,212,16,0,16                  MR. LAREY:  Form objection.,,0
5505,17648.83,04:54:08,LN,212,17,0,17           A      With exposure?  Let me -- I would have,,0
5506,17650.816,04:54:10,LN,212,18,0,18 to look at the prior study to see if it was there,,0
5507,17653.34,04:54:13,LN,212,19,0,19 previously.,,0
5508,17654.881,04:54:14,LN,212,20,0,"20           Q      Well, I am just asking you as you look",,0
5509,17658.211,04:54:18,LN,212,21,0,"21 at this 2011 one.  You know, I showed you the 2015 in",,0
5510,17662.74,04:54:22,LN,212,22,0,22 the same location and I am showing you the 2011 in the,,0
5511,17666.549,04:54:26,LN,212,23,0,23 same location.,,0
5512,17667.699,04:54:27,LN,212,24,0,24                  I am asking you just whether or not,,0
5513,17671.27,04:54:31,LN,212,25,0,"25 this, to you, represents an area of new scarring that",,0
5514,,,PG,213,0,0,Page 213,,0
5515,17675.311,04:54:35,LN,213,1,0, 1 you associate with some sort of exposure.,,0
5516,17677.779,04:54:37,LN,213,2,0," 2           A      Counselor, I am aware of what you're",,0
5517,17679.061,04:54:39,LN,213,3,0," 3 asking me, but you're not showing me something in the",,0
5518,17682.4,04:54:42,LN,213,4,0, 4 exact same location.  Okay?,,0
5519,17687.689,04:54:47,LN,213,5,0, 5                  And you asked me if I was -- if this,,0
5520,17689.811,04:54:49,LN,213,6,0," 6 was attributable to the exposure, and in order for me",,0
5521,17696.539,04:54:56,LN,213,7,0, 7 to see if it's a new or old I would have to compare it,,0
5522,17703.461,04:55:03,LN,213,8,0, 8 to the prior study.  If it was there on the prior,,0
5523,17705.336,04:55:05,LN,213,9,0, 9 studies then obviously it's not related to this new,,0
5524,17708.539,04:55:08,LN,213,10,0,10 exposure.,,0
5525,,,LN,213,11,0,11                  (Exhibit 19 marked.),,0
5526,17715.76,04:55:15,LN,213,12,0,12           Q      All right.  I am going to mark this,,0
5527,17717.699,04:55:17,LN,213,13,0,"13 one as 19, and you can pull it down.  All right.  Let's",,0
5528,17724.971,04:55:24,LN,213,14,0,"14 try to do it this way, Doctor.  Brian, will you pull up",,0
5529,17731.119,04:55:31,LN,213,15,0,15 tab 23 for me?,,0
5530,17750.76,04:55:50,LN,213,16,0,"16                  Okay, Doctor.  This is -- this is",,0
5531,17752.82,04:55:52,LN,213,17,0,17 imaging from the CT scans referenced in your report,,0
5532,17757.75,04:55:57,LN,213,18,0,"18 essentially the same locations 2015, 2011 and 2009.",,0
5533,17763.26,04:56:03,LN,213,19,0,19           A      Yes.,,0
5534,17763.35,04:56:03,LN,213,20,0,20           Q      Okay.,,0
5535,17771.109,04:56:11,LN,213,21,0,"21                  The 2009, does that show the presence",,0
5536,17775.471,04:56:15,LN,213,22,0,22 of pneumonia essentially in that location?,,0
5537,17780.369,04:56:20,LN,213,23,0,"23           A      Well, it shows dense consolidation",,0
5538,17783.24,04:56:23,LN,213,24,0,24 with air bronchograms within the clinical setting of,,0
5539,17787.428,04:56:27,LN,213,25,0,25 testing positive for H1N1 influenza and the appropriate,,0
5540,,,PG,214,0,0,Page 214,,0
5541,17794.189,04:56:34,LN,214,1,0," 1 clinical history that's consistent with pneumonia,",,0
5542,17797.471,04:56:37,LN,214,2,0, 2 that's correct.,,0
5543,17798.98,04:56:38,LN,214,3,0, 3           Q      Okay.  So no disagreement --,,0
5544,17800.631,04:56:40,LN,214,4,0, 4           A      And these -- excuse me a second.,,0
5545,17802.189,04:56:42,LN,214,5,0, 5                  These are not in the same location.,,0
5546,17804.215,04:56:44,LN,214,6,0, 6           Q      Okay.,,0
5547,17804.49,04:56:44,LN,214,7,0, 7           A      These images are not in the same,,0
5548,17806.27,04:56:46,LN,214,8,0, 8 location.,,0
5549,,,LN,214,9,0, 9                  (Exhibit 20 marked.),,0
5550,17808.031,04:56:48,LN,214,10,0,10           Q      Okay.  All right.  We will mark this,,0
5551,17816.289,04:56:56,LN,214,11,0,"11 one as Exhibit 20, please, Brian.",,0
5552,17850.26,04:57:30,LN,214,12,0,"12                  All right.  Doctor, for the purposes",,0
5553,17851.859,04:57:31,LN,214,13,0,13 of the development of your opinions and issuance of,,0
5554,17854.84,04:57:34,LN,214,14,0,14 your report in this case where did you indicate that,,0
5555,17858.211,04:57:38,LN,214,15,0,15 there was new scarring that you attribute to some sort,,0
5556,17862.439,04:57:42,LN,214,16,0,16 of acute disease process?,,0
5557,17866.65,04:57:46,LN,214,17,0,17           A      I'd have to look at the imaging.,,0
5558,17869.961,04:57:49,LN,214,18,0,18           Q      You can pull this down.,,0
5559,17871.631,04:57:51,LN,214,19,0,19                  And that's not -- I am asking you.,,0
5560,17874.9,04:57:54,LN,214,20,0,20 You wrote this report already.  You issued your,,0
5561,17879.311,04:57:59,LN,214,21,0,21 opinions.  I am just asking you like there are no --,,0
5562,17882.381,04:58:02,LN,214,22,0,"22 there is no materials, no actual anything attached to",,0
5563,17887.619,04:58:07,LN,214,23,0,23 or associated with your report that would allow anyone,,0
5564,17890.689,04:58:10,LN,214,24,0,24 to determine what you believe to be new scarring,,0
5565,17894.15,04:58:14,LN,214,25,0,25 associated with an acute disease process.  Is that,,0
5566,,,PG,215,0,0,Page 215,,0
5567,17896.859,04:58:16,LN,215,1,0, 1 fair?,,0
5568,17897.09,04:58:17,LN,215,2,0, 2                  MR. LAREY:  Form objection.,,0
5569,17900.41,04:58:20,LN,215,3,0," 3           A      Well, in my report I stated there was",,0
5570,17902.039,04:58:22,LN,215,4,0," 4 new areas of scarring, I think.  Let me look.",,0
5571,17904.17,04:58:24,LN,215,5,0, 5           Q      And I agree with you.,,0
5572,17906.99,04:58:26,LN,215,6,0, 6           A      Excuse me a second.  Let me just read,,0
5573,17908.279,04:58:28,LN,215,7,0," 7 the report.  I did not put the slice number, the series",,0
5574,17929.869,04:58:49,LN,215,8,0," 8 number, the windows or level settings in my report.",,0
5575,17933.26,04:58:53,LN,215,9,0, 9 That is correct.,,0
5576,17934.83,04:58:54,LN,215,10,0,10           Q      And you didn't -- you didn't describe,,0
5577,17936.73,04:58:56,LN,215,11,0,"11 even the general location of new scarring anywhere, did",,0
5578,17941.746,04:59:01,LN,215,12,0,12 you?,,0
5579,17942.01,04:59:02,LN,215,13,0,13           A      That's correct.,,0
5580,17944.789,04:59:04,LN,215,14,0,14           Q      And there's no way that BP's expert,,0
5581,17947.391,04:59:07,LN,215,15,0,15 radiologists or pulmonologists would be able to know,,0
5582,17953.5,04:59:13,LN,215,16,0,16 where you believe there is new scarring associated with,,0
5583,17957.789,04:59:17,LN,215,17,0,17 an acute disease process.,,0
5584,17959.01,04:59:19,LN,215,18,0,18                  Is that fair?,,0
5585,17960.631,04:59:20,LN,215,19,0,"19           A      No, I would disagree with that.",,0
5586,17962.703,04:59:22,LN,215,20,0,20           Q      Okay.,,0
5587,17963.029,04:59:23,LN,215,21,0,21                  How would BP's expert radiologists and,,0
5588,17966.551,04:59:26,LN,215,22,0,22 pulmonologists know from reading your report where you,,0
5589,17969.98,04:59:29,LN,215,23,0,23 believed there was new scarring associated with some,,0
5590,17974.301,04:59:34,LN,215,24,0,24 acute disease process?,,0
5591,17975.99,04:59:35,LN,215,25,0,"25           A      Well, they could look at the imaging.",,0
5592,,,PG,216,0,0,Page 216,,0
5593,17981.221,04:59:41,LN,216,1,0," 1           Q      Again, I'm asking you from the basis",,0
5594,17983.4,04:59:43,LN,216,2,0, 2 of your report how -- where would -- how would BP's,,0
5595,17987.939,04:59:47,LN,216,3,0, 3 expert radiologists and pulmonologists divine from your,,0
5596,17991.83,04:59:51,LN,216,4,0, 4 report where it is that you believe there to be new,,0
5597,17996.199,04:59:56,LN,216,5,0, 5 scarring associated with an acute disease process?,,0
5598,17998.801,04:59:58,LN,216,6,0," 6                  MR. LAREY:  Objection, asked and",,0
5599,17999.631,04:59:59,LN,216,7,0, 7             answered and to form.,,0
5600,18002.18,05:00:02,LN,216,8,0, 8           A      I'm not certain how they would find,,0
5601,18004.5,05:00:04,LN,216,9,0," 9 it, know exactly what -- what areas other than by",,0
5602,18007.99,05:00:07,LN,216,10,0,10 looking at the film.,,0
5603,18012.051,05:00:12,LN,216,11,0,11           Q      But even by looking at the film they,,0
5604,18014.26,05:00:14,LN,216,12,0,"12 could not know what you thought, correct?",,0
5605,18017.91,05:00:17,LN,216,13,0,13                  MR. LAREY:  Object to form.,,0
5606,18019.93,05:00:19,LN,216,14,0,14           A      I think that's correct.  They couldn't,,0
5607,18051.42,05:00:51,LN,216,15,0,15 get into my head and know what I thought.,,0
5608,18056.07,05:00:56,LN,216,16,0,16           Q      All right.,,0
5609,18063.211,05:01:03,LN,216,17,0,"17                  Doctor, you refer to a chest x-ray",,0
5610,18065.9,05:01:05,LN,216,18,0,"18 from April 16th, 2010 in paragraph 2, page 3 of your",,0
5611,18070.314,05:01:10,LN,216,19,0,19 report.,,0
5612,18078.17,05:01:18,LN,216,20,0,20           A      Which paragraph did you say?,,0
5613,18081.26,05:01:21,LN,216,21,0,"21           Q      Page 2.  I'm sorry.  Paragraph 2,",,0
5614,18083.961,05:01:23,LN,216,22,0,22 page 3.,,0
5615,18084.73,05:01:24,LN,216,23,0,"23           A      The April 16th, 2010 study?",,0
5616,18088.039,05:01:28,LN,216,24,0,"24           Q      Yes, sir.",,0
5617,18089.414,05:01:29,LN,216,25,0,25           A      Yeah.,,0
5618,,,PG,217,0,0,Page 217,,0
5619,18089.877,05:01:29,LN,217,1,0, 1           Q      Do you see that?,,0
5620,18090.312,05:01:30,LN,217,2,0, 2                  Do you see the reference?,,0
5621,18091.449,05:01:31,LN,217,3,0, 3           A      Yes.,,0
5622,18091.744,05:01:31,LN,217,4,0, 4           Q      Do you have an appreciation of why,,0
5623,18093.006,05:01:33,LN,217,5,0, 5 that chest x-ray was done four days before the BP oil,,0
5624,18099.391,05:01:39,LN,217,6,0, 6 spill?,,0
5625,18101.869,05:01:41,LN,217,7,0, 7           A      I think the patient had -- I can't,,0
5626,18105.01,05:01:45,LN,217,8,0, 8 remember exactly as I sit here right now why it was,,0
5627,18107.41,05:01:47,LN,217,9,0, 9 done.  I think it was in doctor -- it may have been in,,0
5628,18110.74,05:01:50,LN,217,10,0,"10 Dr. Douglas's note, but as I sit here I can't recall.",,0
5629,18116.301,05:01:56,LN,217,11,0,11           Q      And if I told you it was a visit to,,0
5630,18119.08,05:01:59,LN,217,12,0,12 the emergency for respiratory complaints would that,,0
5631,18123.5,05:02:03,LN,217,13,0,13 ring a bell for you?,,0
5632,18125.16,05:02:05,LN,217,14,0,14           A      I know he had -- he had respiratory,,0
5633,18127.73,05:02:07,LN,217,15,0,15 complaints prior to the spill so it wouldn't --,,0
5634,18130.801,05:02:10,LN,217,16,0,16           Q      Yeah.  But I'm talking about,,0
5635,18132.74,05:02:12,LN,217,17,0,"17 April 16th, 2010, four days before the spill.",,0
5636,18137.369,05:02:17,LN,217,18,0,18                  Does it jog your memory?,,0
5637,18140.26,05:02:20,LN,217,19,0,"19           A      Not specifically, no.  I'm not denying",,0
5638,18143.09,05:02:23,LN,217,20,0,"20 it, but I just don't have a specific memory of exactly",,0
5639,18148.449,05:02:28,LN,217,21,0,21 what his complaints were to necessitate getting that,,0
5640,18153.254,05:02:33,LN,217,22,0,22 study.,,0
5641,18157.131,05:02:37,LN,217,23,0,23           Q      Did you do an analysis to determine,,0
5642,18159.211,05:02:39,LN,217,24,0,24 whether or not any of the symptoms he was complaining,,0
5643,18163.23,05:02:43,LN,217,25,0,"25 about on April 16th, 2010 were similar to the symptoms",,0
5644,,,PG,218,0,0,Page 218,,0
5645,18170.17,05:02:50,LN,218,1,0, 1 that he would have complained about in February of,,0
5646,18174.592,05:02:54,LN,218,2,0, 2 2011?,,0
5647,18180.811,05:03:00,LN,218,3,0," 3           A      I don't recall specifically, but I",,0
5648,18182.811,05:03:02,LN,218,4,0, 4 remember that in Dr. Douglas's medical records he noted,,0
5649,18188.68,05:03:08,LN,218,5,0, 5 that he had not just respiratory symptoms but evidence,,0
5650,18193.32,05:03:13,LN,218,6,0," 6 of irritation to his eyes and pharynx, that he was",,0
5651,18198.83,05:03:18,LN,218,7,0, 7 having trouble sleeping unless I think he was propped,,0
5652,18201.381,05:03:21,LN,218,8,0, 8 up on pillows which I believe was different from,,0
5653,18205.08,05:03:25,LN,218,9,0, 9 symptoms he had prior.  That's my recollection.,,0
5654,18209.619,05:03:29,LN,218,10,0,10           Q      Objection to the responsiveness.,,0
5655,18211.0,05:03:31,LN,218,11,0,11                  Did you yourself take into account and,,0
5656,18213.41,05:03:33,LN,218,12,0,12 check whether or not the symptomatology that Mr. Boggs,,0
5657,18220.539,05:03:40,LN,218,13,0,"13 was complaining about on April 16th, 2010 was similar",,0
5658,18225.461,05:03:45,LN,218,14,0,14 to the symptomatology he was complaining about in,,0
5659,18227.529,05:03:47,LN,218,15,0,15 February of 2011?,,0
5660,18229.23,05:03:49,LN,218,16,0,16           A      I don't recall.  I don't recall what,,0
5661,18231.551,05:03:51,LN,218,17,0,"17 information I had about the two thousand -- April 16th,",,0
5662,18235.32,05:03:55,LN,218,18,0,18 2010 visit.,,0
5663,18254.221,05:04:14,LN,218,19,0,19           Q      I think we agreed earlier on the fact,,0
5664,18255.891,05:04:15,LN,218,20,0,20 that -- that at least your radiographic review of all,,0
5665,18264.711,05:04:24,LN,218,21,0,21 the imaging that you had available to you did not,,0
5666,18268.98,05:04:28,LN,218,22,0,22 reveal to you that Mr. Boggs has interstitial fibrosis,,0
5667,18273.0,05:04:33,LN,218,23,0,"23 of any type, is that fair?",,0
5668,18274.77,05:04:34,LN,218,24,0,"24           A      Yes, that's correct.",,0
5669,18284.471,05:04:44,LN,218,25,0,25           Q      Okay.  And if an expert took the,,0
5670,,,PG,219,0,0,Page 219,,0
5671,18287.83,05:04:47,LN,219,1,0, 1 position that he had some sort of interstitial fibrosis,,0
5672,18292.16,05:04:52,LN,219,2,0, 2 that would be directly contrary to your opinions in,,0
5673,18294.789,05:04:54,LN,219,3,0, 3 this case?,,0
5674,18295.801,05:04:55,LN,219,4,0, 4           A      Not necessarily.,,0
5675,18297.43,05:04:57,LN,219,5,0, 5                  MR. LAREY:  Objection to form.,,0
5676,18299.76,05:04:59,LN,219,6,0, 6           Q      It would be inconsistent with your,,0
5677,18301.33,05:05:01,LN,219,7,0, 7 review of the radiology in this case?,,0
5678,18304.51,05:05:04,LN,219,8,0, 8                  MR. LAREY:  The same objection.,,0
5679,18305.92,05:05:05,LN,219,9,0, 9           A      I would say there was no -- that I saw,,0
5680,18307.779,05:05:07,LN,219,10,0,10 no radiographic evidence of significant interstitial,,0
5681,18313.225,05:05:13,LN,219,11,0,11 fibrosis.,,0
5682,18315.039,05:05:15,LN,219,12,0,12           Q      And if someone relied on you -- on,,0
5683,18317.66,05:05:17,LN,219,13,0,13 your opinion for the presence of interstitial fibrosis,,0
5684,18321.811,05:05:21,LN,219,14,0,"14 that would just be wrong, fair?",,0
5685,18324.311,05:05:24,LN,219,15,0,15                  MR. LAREY:  Objection to form.,,0
5686,18325.73,05:05:25,LN,219,16,0,16           A      I'm sorry.  Can you repeat that,,0
5687,18327.006,05:05:27,LN,219,17,0,17 question?,,0
5688,18328.209,05:05:28,LN,219,18,0,18           Q      Yeah.,,0
5689,18328.221,05:05:28,LN,219,19,0,19                  If somebody was relying on your review,,0
5690,18330.5,05:05:30,LN,219,20,0,20 of radiology and opinions to say that Mr. Boggs had,,0
5691,18336.35,05:05:36,LN,219,21,0,"21 interstitial fibrosis that would be wrong, fair?",,0
5692,18340.65,05:05:40,LN,219,22,0,"22           A      Well, if they said Dr. Kaye reported",,0
5693,18342.58,05:05:42,LN,219,23,0,23 interstitial fibrosis that would be wrong.,,0
5694,18346.035,05:05:46,LN,219,24,0,24           Q      Okay.,,0
5695,18359.76,05:05:59,LN,219,25,0,25                  And if you yourself had noticed CT,,0
5696,,,PG,220,0,0,Page 220,,0
5697,18362.32,05:06:02,LN,220,1,0, 1 findings associated with interstitial fibrosis you,,0
5698,18365.881,05:06:05,LN,220,2,0," 2 certainly would have noted them in your report, fair?",,0
5699,18369.449,05:06:09,LN,220,3,0, 3           A      That's correct.  I think -- I think I,,0
5700,18373.48,05:06:13,LN,220,4,0, 4 said in my report that there was no interstitial,,0
5701,18376.676,05:06:16,LN,220,5,0, 5 fibrosis.,,0
5702,18377.689,05:06:17,LN,220,6,0," 6           Q      Yeah, I agree.  But that's something",,0
5703,18380.061,05:06:20,LN,220,7,0, 7 that you would have been looking for when you were,,0
5704,18382.301,05:06:22,LN,220,8,0," 8 reviewing the radiology, true?",,0
5705,18386.07,05:06:26,LN,220,9,0," 9           A      Well, that's correct, and that's, I",,0
5706,18387.76,05:06:27,LN,220,10,0,"10 believe, the reason that the high resolution studies",,0
5707,18393.631,05:06:33,LN,220,11,0,11 were done was for possible evidence of interstitial,,0
5708,18396.891,05:06:36,LN,220,12,0,12 fibrosis.  That's correct.,,0
5709,18398.82,05:06:38,LN,220,13,0,13           Q      Okay.  So pulmonary scarring is not an,,0
5710,18401.1,05:06:41,LN,220,14,0,"14 acute condition, is it?",,0
5711,18404.881,05:06:44,LN,220,15,0,15           A      No.,,0
5712,18405.33,05:06:45,LN,220,16,0,"16           Q      You consider that a chronic issue,",,0
5713,18408.297,05:06:48,LN,220,17,0,17 right?,,0
5714,18408.699,05:06:48,LN,220,18,0,"18           A      Scarring is permanent.  Yeah, I mean",,0
5715,18411.15,05:06:51,LN,220,19,0,19 scarring is permanent.,,0
5716,18419.84,05:06:59,LN,220,20,0,20           Q      You mentioned reviewing the reports of,,0
5717,18422.58,05:07:02,LN,220,21,0,21 I think three BP experts at the beginning of the,,0
5718,18425.699,05:07:05,LN,220,22,0,22 deposition and I wanted just to ask you had you,,0
5719,18430.67,05:07:10,LN,220,23,0,"23 developed thoughts, and I think you specifically said",,0
5720,18434.27,05:07:14,LN,220,24,0,"24 you focused on Dr. Smith's report, to be fair to you.",,0
5721,18438.5,05:07:18,LN,220,25,0,25 Let's start with Dr. Smith.,,0
5722,,,PG,221,0,0,Page 221,,0
5723,18440.891,05:07:20,LN,221,1,0, 1                  Did you develop and do you have,,0
